# file created on Thu Aug  1 09:43:55 2024
# Date,  Time,  radiator gas,  mirror (mm),  rad. aerogel,  mirror (mm),  Status,  Polarity,  Collimators,  GeV,  Trigger,  Imaging,  Timing,  Temperature (C),  Bias Voltage (V),  Calibration,  DCR scan,  Physics,  N spills,  GEM,  Triggers,  Quality,  Archived,  Notes,  
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  ,  ,  ,  ,  
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  
20240526-143658,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  140,  on,  negative,  12,  11.5,  193: Luca AND,  -,  -,  -,  54,  20240526-141034,  20240526-143658,  20240527-150539,  10,  -,  -,  need QA,  REPLACED THE ALCOR BOARD in TIMING BACK with a ALCOR v2.0 CHIP. NOW TRACKING IS WITH ALCOR v2.0,  REPLACED THE ALCOR BOARD in TIMING BACK with a ALCOR v2.0 CHIP. NOW TRACKING IS WITH ALCOR v2.0
20240526-143658,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  140,  on,  negative,  12,  11.5,  193: Luca AND,  -,  -,  -,  20240527-171034,  20240527-171034,  20240526-143658,  20240527-150539,  10,  -,  -,  need QA,  "INIT FROM SCRATCH,   BASELINE CALIBRATION TO ALL"
20240526-143658,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  140,  on,  negative,  12,  11.5,  193: Luca AND,  -,  -,  -,  54,  20240527-171034,  20240526-143658,  20240527-150539,  10,  -,  -,  need QA,  deltathr = 15 (cherenkov),  deltathr = 15 (cherenkov)
20240526-143658,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  140,  on,  negative,  12,  11.5,  193: Luca AND,  -,  -,  -,  54,  20240527-171034,  20240526-143658,  20240527-150539,  10,  -,  -,  need QA,  deltethr = 25 (timing),  deltethr = 25 (timing)
20240526-143658,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  140,  on,  negative,  12,  11.5,  193: Luca AND,  -,  -,  -,  54,  20240527-171034,  20240526-143658,  20240527-150539,  10,  -,  -,  need QA,  deltathr = 1 (tracking),  deltathr = 1 (tracking)
20240527-190539,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  20,  on,  negative,  12,  11.5,  11.5,  193: Luca AND,  -,  -20,  54,  54,  20240527-171034,  20240527-190539,  10,  10,  -,  good,  good,  TEST RUN,  TEST RUN
20240527-191549,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  193: Luca AND,  -,  -,  -20,  54,  20240527-171034,  20240527-191549,  10,  10,  -,  good,  good,  -,  TEST RUN
20240526-143658,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  193: Luca AND,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240527-191549,  10,  -,  -,  good,  OpMode = 0 on kc705-199 chip-2 channel 25 ,  OpMode = 0 on kc705-199 chip-2 channel 25 
20240526-143658,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  193: Luca AND,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240527-191549,  10,  -,  -,  good,  adjusted by hands threshold on kc705-199 chip-1 channel-30 and channel-35,  adjusted by hands threshold on kc705-199 chip-1 channel-30 and channel-35
20240527-193830,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  193: Luca AND,  -,  -,  -20,  54,  20240527-171034,  20240527-193830,  10,  10,  -,  good,  good,  -,  adjusted by hands threshold on kc705-199 chip-1 channel-30 and channel-35
20240527-194649,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  193: Luca AND,  -,  -,  -20,  54,  20240527-171034,  20240527-194649,  50,  50,  -,  warning,  warning,  -,  adjusted by hands threshold on kc705-199 chip-1 channel-30 and channel-35
20240527-201403,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  75,  75,  on,  negative,  12,  11.5,  193: Luca AND,  -,  -,  -20,  54,  20240527-171034,  20240527-201403,  50,  50,  -,  -,  warning,  mirror at 75 mm,  mirror at 75 mm
20240526-143658,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  75,  on,  negative,  12,  11.5,  193: Luca AND,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240527-201403,  50,  -,  -,  warning,  -,  mirror at 75 mm
20240526-143658,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  20,  20,  on,  negative,  12,  11.5,  193: Luca AND,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240527-201403,  50,  -,  -,  warning,  SETTING THRESHOLD CHERENKOV | CET043 at 2 bar | CET040 at 6.5 bar,  SETTING THRESHOLD CHERENKOV | CET043 at 2 bar | CET040 at 6.5 bar
20240526-143658,  ,  27/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  193: Luca AND,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240527-201403,  50,  -,  -,  warning,  MEMO THERSHOLD: 2 bar per pion ID e tagliare i K fino a 12 GeV | 6.5 bar per tagliare i protoni fino a 12 GeV,  MEMO THERSHOLD: 2 bar per pion ID e tagliare i K fino a 12 GeV | 6.5 bar per tagliare i protoni fino a 12 GeV
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  
20240526-143658,  196: Cherenkov CET040",  196: Cherenkov CET040",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240527-201403,  50,  -,  -,  warning,  -,  MEMO THERSHOLD: 2 bar per pion ID e tagliare i K fino a 12 GeV | 6.5 bar per tagliare i protoni fino a 12 GeV
20240526-143658,  ,  196: Cherenkov CET040",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240527-201403,  50,  -,  -,  warning,  -,  MEMO THERSHOLD: 2 bar per pion ID e tagliare i K fino a 12 GeV | 6.5 bar per tagliare i protoni fino a 12 GeV
20240527-214643,  ,  196: Cherenkov CET040",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  on,  positive,  12,  8,  8,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240527-214643,  5,  5,  -,  good,  good,  TEST RUN WITH POSITIVE BEAM,  TEST RUN WITH POSITIVE BEAM
20240527-215804,  ,  196: Cherenkov CET040",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  6,  6,  8,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240527-215804,  10,  10,  -,  -,  good,  -,  TEST RUN WITH POSITIVE BEAM
20240527-221053,  ,  196: Cherenkov CET040",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  positive,  2,  2,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240527-221053,  50,  50,  -,  -,  good,  -,  TEST RUN WITH POSITIVE BEAM
20240527-223705,  ,  196: Cherenkov CET040",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  positive,  6,  2,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240527-223705,  20240527-223705,  50,  -,  bad,  bad,  -,  TEST RUN WITH POSITIVE BEAM
20240527-223822,  ,  196: Cherenkov CET040",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  positive,  6,  2,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240527-223822,  20240527-223822,  50,  -,  bad,  bad,  -,  TEST RUN WITH POSITIVE BEAM
20240527-224456,  ,  196: Cherenkov CET040",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  positive,  6,  2,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240527-224456,  20240527-224456,  50,  -,  bad,  bad,  -,  TEST RUN WITH POSITIVE BEAM
20240527-224747,  ,  196: Cherenkov CET040",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  positive,  6,  2,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240527-224747,  20240527-224747,  50,  -,  bad,  bad,  -,  TEST RUN WITH POSITIVE BEAM
20240527-225045,  ,  196: Cherenkov CET040",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  positive,  6,  2,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240527-225045,  20240527-225045,  50,  -,  bad,  bad,  -,  TEST RUN WITH POSITIVE BEAM
20240527-230311,  ,  196: Cherenkov CET040",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  positive,  6,  2,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240527-230311,  5,  5,  -,  bad,  bad,  -,  TEST RUN WITH POSITIVE BEAM
20240526-143658,  ,  196: Cherenkov CET040",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  positive,  6,  2,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240527-230311,  5,  -,  -,  bad,  -,  TEST RUN WITH POSITIVE BEAM
20240526-143658,  27/05/2024,  night,  night,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  positive,  6,  2,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240527-230311,  5,  -,  -,  bad,  MOMENTUM SCAN WITH POSITIVE BEAM,  MOMENTUM SCAN WITH POSITIVE BEAM
20240526-143658,  ,  27/05/2024,  night,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  positive,  6,  2,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240527-230311,  5,  -,  -,  bad,  -,  MOMENTUM SCAN WITH POSITIVE BEAM
20240526-143658,  28/05/2024,  morning,  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  positive,  6,  2,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240527-230311,  5,  -,  -,  bad,  "[09:30] warming up,   we do operation for aerogel "
20240526-143658,  ,  28/05/2024,  morning,  single-ext-std-tb2024-base.02,  with PASS 400-450,  20,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -20,  54,  54,  20240527-171034,  20240526-143658,  20240527-230311,  5,  -,  -,  bad,  mounted FILTER PASS_400_450,  mounted FILTER PASS_400_450
20240526-143658,  ,  28/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240527-230311,  5,  -,  -,  bad,  -,  mounted FILTER PASS_400_450
20240528-133821,  ,  afternoon,  afternoon,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-133821,  10,  10,  -,  good,  good,  STARTING,  STARTING
20240528-135112,  ,  28/05/2024,  afternoon,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-135112,  10,  10,  -,  -,  good,  -,  STARTING
20240528-140354,  ,  28/05/2024,  afternoon,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-140354,  100,  100,  -,  bad,  bad,  LONG RUNS with FILTER 400-450 --> stopped NO BEAM,  LONG RUNS with FILTER 400-450 --> stopped NO BEAM
20240528-143620,  ,  28/05/2024,  afternoon,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-143620,  10,  10,  -,  bad,  bad,  problems with magnet ,  problems with magnet 
20240528-144352,  ,  28/05/2024,  afternoon,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-144352,  10,  10,  -,  bad,  bad,  still,  still
20240528-150547,  ,  28/05/2024,  afternoon,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-150547,  10,  10,  -,  bad,  bad,  magnet intervention needed,  magnet intervention needed
20240526-143658,  ,  28/05/2024,  afternoon,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240528-150547,  10,  -,  -,  bad,  -,  magnet intervention needed
20240526-143658,  ,  28/05/2024,  afternoon,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240528-150547,  10,  -,  -,  bad,  WARMING UP to mount FILTER 350,  WARMING UP to mount FILTER 350
20240526-143658,  ,  28/05/2024,  afternoon,  single-ext-std-tb2024-base.02,  with FILTER 350,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240528-150547,  10,  -,  -,  bad,  mounted filter 350,  mounted filter 350
20240526-143658,  ,  28/05/2024,  afternoon,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240528-150547,  10,  -,  -,  bad,  -,  mounted filter 350
20240526-143658,  ,  28/05/2024,  afternoon,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240528-150547,  10,  -,  -,  bad,  "magnet is back,   cooling down "
20240528-180358,  ,  evening,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-180358,  10,  10,  -,  good,  good,  STARTING,  STARTING
20240528-181325,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-181325,  10,  10,  -,  good,  good,  -,  STARTING
20240528-181849,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-181849,  100,  100,  -,  good,  good,  -,  STARTING
20240528-185003,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-185003,  100,  100,  -,  warning,  warning,  might need to be decoded again,  might need to be decoded again
20240528-192022,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-192022,  100,  100,  -,  bad,  bad,  disk full,  disk full
20240528-192626,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-192626,  100,  100,  -,  bad,  bad,  disk full,  disk full
20240528-194117,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-194117,  100,  100,  -,  bad,  bad,  magnet issue,  magnet issue
20240528-201440,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-201440,  100,  100,  -,  bad,  bad,  magnet issue,  magnet issue
20240528-203618,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-203618,  10,  10,  -,  good,  good,  -,  magnet issue
20240528-204147,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-204147,  50,  50,  -,  good,  good,  -,  magnet issue
20240528-210219,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-210219,  50,  50,  -,  good,  good,  -,  magnet issue
20240528-214845,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-214845,  25,  25,  -,  good,  good,  -,  magnet issue
20240528-221301,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-221301,  25,  25,  -,  -,  good,  da vedere il grafico,  da vedere il grafico
20240528-222352,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-222352,  50,  50,  -,  bad,  bad,  magnete giu,  magnete giu
20240528-223027,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-223027,  25,  25,  -,  good,  good,  -,  magnete giu
20240528-224021,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-224021,  50,  50,  -,  bad,  bad,  magnete giu,  magnete giu
20240528-224425,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-224425,  25,  25,  -,  good,  good,  -,  magnete giu
20240528-225409,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-225409,  25,  25,  -,  bad,  bad,  magnete giu,  magnete giu
20240528-225902,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-225902,  25,  25,  -,  good,  good,  -,  magnete giu
20240528-232244,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-232244,  25,  25,  -,  good,  good,  -,  magnete giu
20240528-234802,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-234802,  25,  25,  -,  good,  good,  -,  magnete giu
20240529-001739,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-001739,  25,  25,  -,  good,  good,  -,  magnete giu
20240529-004311,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-004311,  50,  50,  -,  good,  good,  -,  magnete giu
20240529-012359,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-012359,  100,  100,  -,  good,  good,  one lane of kc705-194 with fifo full from about spill 50  (max fifo 8193),  one lane of kc705-194 with fifo full from about spill 50  (max fifo 8193)
20240529-020609,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-020609,  100,  100,  -,  good,  good,  again the same lane as before with fifo full but from spill 94,  again the same lane as before with fifo full but from spill 94
20240529-024707,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-024707,  50,  50,  -,  good,  good,  -,  again the same lane as before with fifo full but from spill 94
20240529-030822,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-030822,  50,  50,  -,  good,  good,  -,  again the same lane as before with fifo full but from spill 94
20240529-033436,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-033436,  100,  100,  -,  good,  good,  -,  again the same lane as before with fifo full but from spill 94
20240528-041607,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240528-041607,  200,  200,  -,  good,  good,  one lane of kc705-194 and of kc705-198 with fifo full ,  one lane of kc705-194 and of kc705-198 with fifo full 
20240529-054504,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-054504,  100,  100,  -,  need QA,  need QA,  "one lane of kc705-193,  kc705-194 and of kc705-198 with fifo full "
20240529-063456,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-063456,  5,  5,  -,  bad,  bad,  short run started  just because previous run got stacked in running mode after last spill,  short run started  just because previous run got stacked in running mode after last spill
20240529-064146,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-064146,  100,  100,  -,  good,  good,  "one lane of kc705-193,  kc705-194 and of kc705-198 with fifo full "
20240529-071142,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-071142,  100,  100,  -,  need QA,  need QA,  plots are empty,  plots are empty
20240529-073443,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-073443,  50,  50,  -,  bad,  bad,  "magnet off,   no triggers"
20240529-080038,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-080038,  10,  10,  -,  good,  good,  -,  "magnet off
20240526-143658,  ,  28/05/2024,  evening,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-080038,  10,  -,  -,  good,  -,  "magnet off
20240526-143658,  29/05/2024,  morning,  morning,  single-ext-std-tb2024-base.02,  -20,  with FILTER 350,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-080038,  10,  -,  -,  good,  warming up for filter change,  warming up for filter change
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  with PASS 400-450,  20,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -20,  54,  54,  20240527-171034,  20240526-143658,  20240529-080038,  10,  -,  -,  good,  mounted FILTER PASS_400_450,  mounted FILTER PASS_400_450
